sby_need
0.0
0.17297297297297298
0.0
0.12432432432432433
0.0
0.0
0.0
0.0
0.0
0.11531531531531532
0.0
0.08288288288288288
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.12432432432432433
0.15675675675675677
0.0
0.4972972972972973
0.0
0.17657657657657658
0.0
0.0
0.11171171171171171
0.0
0.0
0.34054054054054056
0.0
0.0
0.0
0.0
0.3063063063063063
0.0
0.0
0.12252252252252252
0.02702702702702703
0.0
0.0
0.0
0.0
0.11351351351351352
0.0
0.0
0.0
0.10990990990990991
0.1945945945945946
0.0
0.0
0.0
0.18018018018018017
0.26846846846846845
0.42162162162162165
0.0
0.0
0.0
0.0
0.06486486486486487
0.0
0.0
0.0
0.1009009009009009
0.0
0.2828828828828829
0.0
0.0
0.1963963963963964
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5711711711711712
0.0
0.24864864864864866
0.818018018018018
0.3153153153153153
0.023423423423423424
0.0
0.0
0.07747747747747748
0.0
0.0
0.44684684684684683
0.554954954954955
0.0
0.0
0.0
0.0
0.0
0.4972972972972973
0.0036036036036036037
0.0
0.0
0.19099099099099098
0.0
0.40540540540540543
0.3153153153153153
0.0
0.18018018018018017
0.16396396396396395
0.0
0.05225225225225225
0.4756756756756757
0.0
0.0
0.0
0.11531531531531532
0.1009009009009009
0.0
0.0918918918918919
0.23783783783783785
0.0972972972972973
0.5315315315315315
0.04684684684684685
0.3171171171171171
0.0
0.2918918918918919
0.007207207207207207
0.06486486486486487
0.0918918918918919
0.0
0.0
0.0
0.0
0.08828828828828829
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.23963963963963963
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.3387387387387387
0.0
0.15495495495495495
0.0
0.0
0.03783783783783784
0.0
0.3081081081081081
0.09009009009009009
0.25405405405405407
0.007207207207207207
0.16936936936936936
0.0
0.032432432432432434
0.0
0.0
0.0
0.25765765765765763
0.563963963963964
0.33153153153153153
0.5711711711711712
0.06126126126126126
0.6
0.3279279279279279
0.1063063063063063
0.0
0.0
0.0
0.16396396396396395
0.2036036036036036
0.0
0.0
0.0
0.03063063063063063
0.0
0.0
0.0
0.0
0.06846846846846846
0.16216216216216217
0.0
0.0
0.0936936936936937
0.0
0.0
0.0
0.0
0.0
0.16576576576576577
0.0
0.0
0.41621621621621624
0.0
0.0
0.0
0.3441441441441441
0.3081081081081081
0.0
0.0
0.0
0.10270270270270271
0.0
0.0
0.10270270270270271
0.2954954954954955
0.0
0.0
0.0
0.0
0.0
0.16576576576576577
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.021621621621621623
0.36576576576576575
0.0
0.010810810810810811
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.021621621621621623
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1945945945945946
0.0
0.15495495495495495
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.21081081081081082
0.0
0.055855855855855854
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.036036036036036036
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5405405405405406
0.0
0.0
0.28468468468468466
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.14054054054054055
0.08828828828828829
0.0
0.0
0.06666666666666667
0.0
0.12972972972972974
0.0
0.5081081081081081
0.5117117117117117
0.3081081081081081
0.26846846846846845
0.04504504504504504
0.0
0.17297297297297298
0.0
0.0
0.0
0.0
0.05765765765765766
0.5009009009009009
0.0
0.0
0.24684684684684685
0.0
0.0
0.23063063063063063
0.3441441441441441
0.1963963963963964
0.0
0.0
0.06126126126126126
0.0
0.32432432432432434
0.0
0.3387387387387387
0.0
0.0
0.0
1.0
0.6576576576576577
0.8018018018018018
0.409009009009009
0.1009009009009009
0.24684684684684685
0.0
0.24864864864864866
0.32432432432432434
0.5333333333333333
0.0
0.0
0.032432432432432434
0.0
0.5783783783783784
0.0
0.0
0.15495495495495495
0.07927927927927927
0.3225225225225225
0.17297297297297298
0.0
0.4198198198198198
0.5945945945945946
0.0
0.0
0.0
0.0
0.03423423423423423
0.4252252252252252
0.4828828828828829
0.16576576576576577
0.9423423423423424
0.7801801801801802
0.33153153153153153
0.46846846846846846
0.6612612612612613
0.45765765765765765
0.19099099099099098
0.554954954954955
0.0
0.0
0.5801801801801801
0.13873873873873874
0.15675675675675677
0.6396396396396397
0.0
0.4990990990990991
0.0
0.009009009009009009
0.0
0.12972972972972974
0.0
0.0
0.26306306306306304
0.2882882882882883
0.0
